MN,135000,75,10125000,1924000,1.08,10935000,2004,Minnesota;MN,10125000,1924000,1.08,Minnesota
MS,18000,65,1170000,421000,0.79,924000,2004,Mississippi;MS,1170000,421000,0.79,Mississippi
MO,16000,41,656000,151000,1.36,892000,2004,Missouri;MO,656000,151000,1.36,Missouri
MT,140000,77,10780000,3773000,1.08,11642000,2004,Montana;MT,10780000,3773000,1.08,Montana
NE,51000,89,4539000,2043000,1.01,4584000,2004,Nebraska;NE,4539000,2043000,1.01,Nebraska
NV,14000,55,770000,316000,1.78,1371000,2004,Nevada;NV,770000,316000,1.78,Nevada
NJ,12000,27,324000,45000,1.4,454000,2004,New Jersey;NJ,324000,45000,1.4,New Jersey
NM,8000,44,352000,127000,1.19,419000,2004,New Mexico;NM,352000,127000,1.19,New Mexico
NY,64000,67,4288000,1887000,1.36,5832000,2004,New York;NY,4288000,1887000,1.36,New York
NC,9000,40,360000,72000,1.93,695000,2004,North Carolina;NC,360000,72000,1.93,North Carolina
ND,390000,78,30420000,9126000,1.05,31941000,2004,North Dakota;ND,30420000,9126000,1.05,North Dakota
OH,16000,58,928000,353000,1.53,1420000,2004,Ohio;OH,928000,353000,1.53,Ohio
OR,42000,54,2268000,1111000,1.21,2744000,2004,Oregon;OR,2268000,1111000,1.21,Oregon
PA,30000,54,1620000,810000,1.42,2300000,2004,Pennsylvania;PA,1620000,810000,1.42,Pennsylvania
SD,215000,105,22575000,13545000,1.01,22801000,2004,South Dakota;SD,22575000,13545000,1.01,South Dakota
TN,6000,54,324000,91000,1.73,561000,2004,Tennessee;TN,324000,91000,1.73,Tennessee
TX,116000,76,8816000,1411000,0.97,8552000,2004,Texas;TX,8816000,1411000,0.97,Texas
UT,24000,70,1680000,554000,1.1,1848000,2004,Utah;UT,1680000,554000,1.1,Utah
VT,6000,68,408000,192000,1.51,616000,2004,Vermont;VT,408000,192000,1.51,Vermont
VA,7000,38,266000,69000,2.1,559000,2004,Virginia;VA,266000,69000,2.1,Virginia
WA,56000,63,3528000,1376000,0.98,3457000,2004,Washington;WA,3528000,1376000,0.98,Washington
WV,9000,55,495000,183000,1.41,698000,2004,West Virginia;WV,495000,183000,1.41,West Virginia
WI,68000,86,5848000,2632000,1.19,6959000,2004,Wisconsin;WI,5848000,2632000,1.19,Wisconsin
WY,39000,75,2925000,380000,1.1,3218000,2004,Wyoming;WY,2925000,380000,1.1,Wyoming
AL,13000,66,858000,266000,1.02,875000,2005,Alabama;AL,858000,266000,1.02,Alabama
AZ,36000,50,1800000,720000,1.04,1872000,2005,Arizona;AZ,1800000,720000,1.04,Arizona
AR,36000,69,2484000,571000,0.97,2409000,2005,Arkansas;AR,2484000,571000,0.97,Arkansas
CA,400000,75,30000000,9300000,0.86,25800000,2005,California;CA,30000000,9300000,0.86,California
CO,28000,70,1960000,902000,0.97,1901000,2005,Colorado;CO,1960000,902000,0.97,Colorado
FL,160000,86,13760000,2477000,0.87,11971000,2005,Florida;FL,13760000,2477000,0.87,Florida
GA,59000,49,2891000,434000,0.89,2573000,2005,Georgia;GA,2891000,434000,0.89,Georgia
HI,9000,131,1179000,283000,1.43,1686000,2005,Hawaii;HI,1179000,283000,1.43,Hawaii
ID,95000,37,3515000,1793000,0.8,2812000,2005,Idaho;ID,3515000,1793000,0.8,Idaho
IL,8000,85,680000,408000,1.84,1251000,2005,Illinois;IL,680000,408000,1.84,Illinois
IN,8000,64,512000,189000,1.18,604000,2005,Indiana;IN,512000,189000,1.18,Indiana
IA,28000,88,2464000,1232000,1.21,2981000,2005,Iowa;IA,2464000,1232000,1.21,Iowa
KS,16000,50,800000,328000,1.05,840000,2005,Kansas;KS,800000,328000,1.05,Kansas
KY,5000,50,250000,40000,2.08,520000,2005,Kentucky;KY,250000,40000,2.08,Kentucky
LA,35000,97,3395000,611000,0.72,2444000,2005,Louisiana;LA,3395000,611000,0.72,Louisiana
ME,8000,26,208000,193000,1.66,345000,2005,Maine;ME,208000,193000,1.66,Maine
MI,65000,68,4420000,2519000,0.94,4155000,2005,Michigan;MI,4420000,2519000,0.94,Michigan
MN,120000,74,8880000,1598000,0.9,7992000,2005,Minnesota;MN,8880000,1598000,0.9,Minnesota
MS,16000,80,1280000,346000,0.67,858000,2005,Mississippi;MS,1280000,346000,0.67,Mississippi
MO,15000,50,750000,180000,1.22,915000,2005,Missouri;MO,750000,180000,1.22,Missouri
MT,130000,67,8710000,3136000,0.86,7491000,2005,Montana;MT,8710000,3136000,0.86,Montana
NE,40000,68,2720000,2530000,0.87,2366000,2005,Nebraska;NE,2720000,2530000,0.87,Nebraska
NV,12000,46,552000,442000,3.11,1717000,2005,Nevada;NV,552000,442000,3.11,Nevada
NJ,12000,32,384000,104000,1.2,461000,2005,New Jersey;NJ,384000,104000,1.2,New Jersey
NM,7000,49,343000,113000,1.03,353000,2005,New Mexico;NM,343000,113000,1.03,New Mexico
NY,59000,73,4307000,2283000,1.34,5771000,2005,New York;NY,4307000,2283000,1.34,New York
NC,10000,54,540000,146000,1.88,1015000,2005,North Carolina;NC,540000,146000,1.88,North Carolina
ND,370000,91,33670000,8418000,0.83,27946000,2005,North Dakota;ND,33670000,8418000,0.83,North Dakota
OH,15000,69,1035000,580000,1.4,1449000,2005,Ohio;OH,1035000,580000,1.4,Ohio
OR,39000,42,1638000,557000,1.08,1769000,2005,Oregon;OR,1638000,557000,1.08,Oregon
PA,28000,56,1568000,800000,1.12,1756000,2005,Pennsylvania;PA,1568000,800000,1.12,Pennsylvania
SD,220000,79,17380000,11818000,0.83,14425000,2005,South Dakota;SD,17380000,11818000,0.83,South Dakota
TN,7000,55,385000,92000,1.67,643000,2005,Tennessee;TN,385000,92000,1.67,Tennessee
TX,84000,71,5964000,954000,0.86,5129000,2005,Texas;TX,5964000,954000,0.86,Texas
UT,24000,45,1080000,346000,0.95,1026000,2005,Utah;UT,1080000,346000,0.95,Utah
VT,6000,91,546000,169000,1.12,612000,2005,Vermont;VT,546000,169000,1.12,Vermont
VA,8000,37,296000,59000,2.2,651000,2005,Virginia;VA,296000,59000,2.2,Virginia
WA,51000,55,2805000,1935000,1.01,2833000,2005,Washington;WA,2805000,1935000,1.01,Washington
WV,8000,51,408000,102000,1.29,526000,2005,West Virginia;WV,408000,102000,1.29,West Virginia
WI,64000,83,5312000,2922000,1.14,6056000,2005,Wisconsin;WI,5312000,2922000,1.14,Wisconsin
WY,40000,56,2240000,291000,0.89,1994000,2005,Wyoming;WY,2240000,291000,0.89,Wyoming
AL,11000,72,792000,230000,1.21,958000,2006,Alabama;AL,792000,230000,1.21,Alabama
AZ,30000,65,1950000,839000,0.91,1775000,2006,Arizona;AZ,1950000,839000,0.91,Arizona
AR,32000,76,2432000,730000,0.89,2164000,2006,Arkansas;AR,2432000,730000,0.89,Arkansas
CA,380000,52,19760000,7706000,0.97,19167000,2006,California;CA,19760000,7706000,0.97,California
CO,36000,75,2700000,1458000,1.04,2808000,2006,Colorado;CO,2700000,1458000,1.04,Colorado
FL,170000,81,13770000,1790000,1,13770000,2006,Florida;FL,13770000,1790000,1,Florida
GA,63000,74,4662000,746000,1.2,5594000,2006,Georgia;GA,4662000,746000,1.2,Georgia
HI,10000,93,930000,233000,1.21,1125000,2006,Hawaii;HI,930000,233000,1.21,Hawaii
ID,95000,44,4180000,2592000,0.97,4055000,2006,Idaho;ID,4180000,2592000,0.97,Idaho
IL,10000,66,660000,356000,2.14,1412000,2006,Illinois;IL,660000,356000,2.14,Illinois
IN,7000,54,378000,125000,1.58,597000,2006,Indiana;IN,378000,125000,1.58,Indiana
IA,26000,84,2184000,1441000,1.37,2992000,2006,Iowa;IA,2184000,1441000,1.37,Iowa
KS,14000,55,770000,246000,1.17,901000,2006,Kansas;KS,770000,246000,1.17,Kansas
KY,5000,56,280000,70000,2.19,613000,2006,Kentucky;KY,280000,70000,2.19,Kentucky
LA,30000,90,2700000,675000,0.9,2430000,2006,Louisiana;LA,2700000,675000,0.9,Louisiana
ME,11000,23,253000,86000,1.6,405000,2006,Maine;ME,253000,86000,1.6,Maine
MI,72000,55,3960000,2099000,1.15,4554000,2006,Michigan;MI,3960000,2099000,1.15,Michigan
MN,125000,80,10000000,3300000,0.94,9400000,2006,Minnesota;MN,10000000,3300000,0.94,Minnesota
MS,14000,98,1372000,453000,0.93,1276000,2006,Mississippi;MS,1372000,453000,0.93,Mississippi
MO,15000,46,690000,117000,0.98,676000,2006,Missouri;MO,690000,117000,0.98,Missouri
MT,132000,79,10428000,1981000,0.95,9907000,2006,Montana;MT,10428000,1981000,0.95,Montana
NE,47000,73,3431000,3843000,0.93,3191000,2006,Nebraska;NE,3431000,3843000,0.93,Nebraska
NV,9000,37,333000,50000,3.62,1205000,2006,Nevada;NV,333000,50000,3.62,Nevada
NJ,9000,36,324000,152000,1.14,369000,2006,New Jersey;NJ,324000,152000,1.14,New Jersey
NM,7000,48,336000,104000,1.19,400000,2006,New Mexico;NM,336000,104000,1.19,New Mexico
NY,58000,64,3712000,2376000,1.3,4826000,2006,New York;NY,3712000,2376000,1.3,New York
NC,10000,50,500000,215000,1.57,785000,2006,North Carolina;NC,500000,215000,1.57,North Carolina
ND,350000,74,25900000,7770000,0.91,23569000,2006,North Dakota;ND,25900000,7770000,0.91,North Dakota
OH,14000,56,784000,282000,1.4,1098000,2006,Ohio;OH,784000,282000,1.4,Ohio
OR,46000,48,2208000,729000,1.05,2318000,2006,Oregon;OR,2208000,729000,1.05,Oregon
PA,28000,40,1120000,605000,1.63,1826000,2006,Pennsylvania;PA,1120000,605000,1.63,Pennsylvania
SD,225000,47,10575000,10575000,0.94,9941000,2006,South Dakota;SD,10575000,10575000,0.94,South Dakota
TN,7000,55,385000,58000,1.84,708000,2006,Tennessee;TN,385000,58000,1.84,Tennessee
TX,82000,70,5740000,976000,0.89,5109000,2006,Texas;TX,5740000,976000,0.89,Texas
UT,26000,50,1300000,299000,0.98,1274000,2006,Utah;UT,1300000,299000,0.98,Utah
VT,6000,56,336000,144000,1.2,403000,2006,Vermont;VT,336000,144000,1.2,Vermont
VA,8000,42,336000,114000,2.2,739000,2006,Virginia;VA,336000,114000,2.2,Virginia
WA,49000,52,2548000,1605000,1.24,3160000,2006,Washington;WA,2548000,1605000,1.24,Washington
WV,6000,42,252000,68000,2.02,509000,2006,West Virginia;WV,252000,68000,2.02,West Virginia
WI,64000,93,5952000,2500000,1.12,6666000,2006,Wisconsin;WI,5952000,2500000,1.12,Wisconsin
WY,39000,85,3315000,497000,0.98,3249000,2006,Wyoming;WY,3315000,497000,0.98,Wyoming
AL,11000,56,616000,209000,1.49,918000,2007,Alabama;AL,616000,209000,1.49,Alabama
AZ,30000,64,1920000,902000,1.26,2419000,2007,Arizona;AZ,1920000,902000,1.26,Arizona
AR,28000,80,2240000,672000,0.95,2128000,2007,Arkansas;AR,2240000,672000,0.95,Arkansas
CA,340000,40,13600000,3672000,1.04,14144000,2007,California;CA,13600000,3672000,1.04,California
CO,31000,51,1581000,838000,1.15,1818000,2007,Colorado;CO,1581000,838000,1.15,Colorado
FL,160000,71,11360000,1363000,0.99,11246000,2007,Florida;FL,11360000,1363000,0.99,Florida
GA,60000,58,3480000,522000,1.19,4141000,2007,Georgia;GA,3480000,522000,1.19,Georgia
HI,10000,92,920000,285000,1.7,1564000,2007,Hawaii;HI,920000,285000,1.7,Hawaii
ID,92000,41,3772000,1848000,1.15,4338000,2007,Idaho;ID,3772000,1848000,1.15,Idaho
IL,9000,63,567000,374000,2.49,1412000,2007,Illinois;IL,567000,374000,2.49,Illinois
IN,8000,53,424000,119000,1.5,636000,2007,Indiana;IN,424000,119000,1.5,Indiana
IA,26000,81,2106000,1221000,1.31,2759000,2007,Iowa;IA,2106000,1221000,1.31,Iowa
KS,14000,40,560000,196000,1.18,661000,2007,Kansas;KS,560000,196000,1.18,Kansas
KY,4000,61,244000,54000,2.12,517000,2007,Kentucky;KY,244000,54000,2.12,Kentucky
LA,29000,89,2581000,413000,1.08,2787000,2007,Louisiana;LA,2581000,413000,1.08,Louisiana
ME,9000,26,234000,59000,1.32,309000,2007,Maine;ME,234000,59000,1.32,Maine
MI,72000,64,4608000,2350000,1.19,5484000,2007,Michigan;MI,4608000,2350000,1.19,Michigan
MN,130000,68,8840000,2564000,1.04,9194000,2007,Minnesota;MN,8840000,2564000,1.04,Minnesota
MS,15000,92,1380000,166000,0.91,1256000,2007,Mississippi;MS,1380000,166000,0.91,Mississippi
MO,14000,46,644000,148000,1.12,721000,2007,Missouri;MO,644000,148000,1.12,Missouri
MT,135000,68,9180000,2479000,0.99,9088000,2007,Montana;MT,9180000,2479000,0.99,Montana
NE,45000,49,2205000,1477000,1.03,2271000,2007,Nebraska;NE,2205000,1477000,1.03,Nebraska
NV,10000,28,280000,67000,2.99,837000,2007,Nevada;NV,280000,67000,2.99,Nevada
NJ,9000,57,513000,185000,1.96,1005000,2007,New Jersey;NJ,513000,185000,1.96,New Jersey
NM,6000,59,354000,138000,1.42,503000,2007,New Mexico;NM,354000,138000,1.42,New Mexico
NY,53000,57,3021000,1843000,1.38,4169000,2007,New York;NY,3021000,1843000,1.38,New York
NC,12000,45,540000,76000,2.49,1345000,2007,North Carolina;NC,540000,76000,2.49,North Carolina
ND,420000,74,31080000,9013000,0.96,29837000,2007,North Dakota;ND,31080000,9013000,0.96,North Dakota
OH,14000,61,854000,376000,1.77,1512000,2007,Ohio;OH,854000,376000,1.77,Ohio
OR,46000,43,1978000,1088000,1.31,2591000,2007,Oregon;OR,1978000,1088000,1.31,Oregon
PA,25000,42,1050000,326000,1.7,1785000,2007,Pennsylvania;PA,1050000,326000,1.7,Pennsylvania
SD,255000,52,13260000,10608000,1.02,13525000,2007,South Dakota;SD,13260000,10608000,1.02,South Dakota
TN,7000,65,455000,114000,1.99,905000,2007,Tennessee;TN,455000,114000,1.99,Tennessee
TX,105000,82,8610000,1550000,0.96,8266000,2007,Texas;TX,8610000,1550000,0.96,Texas
UT,28000,42,1176000,270000,1.13,1329000,2007,Utah;UT,1176000,270000,1.13,Utah
VT,5000,64,320000,96000,1.7,544000,2007,Vermont;VT,320000,96000,1.7,Vermont
VA,6000,46,276000,63000,2.43,671000,2007,Virginia;VA,276000,63000,2.43,Virginia
WA,46000,44,2024000,648000,1.25,2530000,2007,Washington;WA,2024000,648000,1.25,Washington
WV,6000,48,288000,95000,2.09,602000,2007,West Virginia;WV,288000,95000,2.09,West Virginia
WI,60000,84,5040000,3024000,1.22,6149000,2007,Wisconsin;WI,5040000,3024000,1.22,Wisconsin
WY,43000,80,3440000,894000,1,3440000,2007,Wyoming;WY,3440000,894000,1,Wyoming
AL,9000,66,594000,214000,1.9,1129000,2008,Alabama;AL,594000,214000,1.9,Alabama
AZ,25000,64,1600000,336000,1.26,2016000,2008,Arizona;AZ,1600000,336000,1.26,Arizona
AR,28000,75,2100000,525000,1.35,2835000,2008,Arkansas;AR,2100000,525000,1.35,Arkansas
CA,360000,51,18360000,4039000,1.39,25520000,2008,California;CA,18360000,4039000,1.39,California
CO,27000,45,1215000,656000,1.51,1835000,2008,Colorado;CO,1215000,656000,1.51,Colorado
FL,150000,79,11850000,1304000,1.32,15642000,2008,Florida;FL,11850000,1304000,1.32,Florida
GA,65000,71,4615000,369000,1.52,7015000,2008,Georgia;GA,4615000,369000,1.52,Georgia
HI,10000,90,900000,225000,1.59,1431000,2008,Hawaii;HI,900000,225000,1.59,Hawaii
ID,90000,40,3600000,1440000,1.46,5256000,2008,Idaho;ID,3600000,1440000,1.46,Idaho
IL,8000,56,448000,116000,2.59,1160000,2008,Illinois;IL,448000,116000,2.59,Illinois
IN,7000,67,469000,150000,1.68,788000,2008,Indiana;IN,469000,150000,1.68,Indiana
IA,24000,62,1488000,580000,1.58,2351000,2008,Iowa;IA,1488000,580000,1.58,Iowa
KS,10000,61,610000,128000,1.55,946000,2008,Kansas;KS,610000,128000,1.55,Kansas
KY,4000,39,156000,27000,2.44,381000,2008,Kentucky;KY,156000,27000,2.44,Kentucky
LA,40000,77,3080000,493000,1.36,4189000,2008,Louisiana;LA,3080000,493000,1.36,Louisiana
ME,7000,42,294000,79000,1.57,462000,2008,Maine;ME,294000,79000,1.57,Maine
MI,71000,73,5183000,2021000,1.44,7464000,2008,Michigan;MI,5183000,2021000,1.44,Michigan
MN,122000,78,9516000,2569000,1.39,13227000,2008,Minnesota;MN,9516000,2569000,1.39,Minnesota
MS,14000,98,1372000,110000,1.3,1784000,2008,Mississippi;MS,1372000,110000,1.3,Mississippi
MO,11000,53,583000,152000,1.68,979000,2008,Missouri;MO,583000,152000,1.68,Missouri
MT,134000,70,9380000,4596000,1.37,12851000,2008,Montana;MT,9380000,4596000,1.37,Montana
NE,36000,67,2412000,1254000,1.45,3497000,2008,Nebraska;NE,2412000,1254000,1.45,Nebraska
NV,10000,29,290000,52000,1.42,412000,2008,Nevada;NV,290000,52000,1.42,Nevada
NJ,9000,40,360000,122000,1.62,583000,2008,New Jersey;NJ,360000,122000,1.62,New Jersey
NM,6000,48,288000,95000,1.48,426000,2008,New Mexico;NM,288000,95000,1.48,New Mexico
NY,50000,70,3500000,1260000,1.65,5775000,2008,New York;NY,3500000,1260000,1.65,New York
NC,12000,52,624000,137000,2.18,1360000,2008,North Carolina;NC,624000,137000,2.18,North Carolina
ND,400000,90,36000000,8640000,1.36,48960000,2008,North Dakota;ND,36000000,8640000,1.36,North Dakota
OH,14000,53,742000,371000,1.68,1247000,2008,Ohio;OH,742000,371000,1.68,Ohio
OR,50000,43,2150000,1097000,1.41,3032000,2008,Oregon;OR,2150000,1097000,1.41,Oregon
PA,23000,48,1104000,276000,1.65,1822000,2008,Pennsylvania;PA,1104000,276000,1.65,Pennsylvania
SD,225000,95,21375000,11970000,1.34,28643000,2008,South Dakota;SD,21375000,11970000,1.34,South Dakota
TN,7000,61,427000,149000,2.09,892000,2008,Tennessee;TN,427000,149000,2.09,Tennessee
TX,77000,64,4928000,1380000,1.34,6604000,2008,Texas;TX,4928000,1380000,1.34,Texas
UT,28000,48,1344000,242000,1.57,2110000,2008,Utah;UT,1344000,242000,1.57,Utah
VT,5000,66,330000,119000,2.2,726000,2008,Vermont;VT,330000,119000,2.2,Vermont
VA,6000,42,252000,45000,2.42,610000,2008,Virginia;VA,252000,45000,2.42,Virginia
WA,49000,44,2156000,862000,1.51,3256000,2008,Washington;WA,2156000,862000,1.51,Washington
WV,6000,43,258000,49000,2.16,557000,2008,West Virginia;WV,258000,49000,2.16,West Virginia
WI,58000,80,4640000,2366000,1.5,6960000,2008,Wisconsin;WI,4640000,2366000,1.5,Wisconsin
WY,39000,61,2379000,381000,1.37,3259000,2008,Wyoming;WY,2379000,381000,1.37,Wyoming
AL,9000,50,450000,68000,1.86,837000,2009,Alabama;AL,450000,68000,1.86,Alabama
AZ,20000,52,1040000,562000,1.45,1508000,2009,Arizona;AZ,1040000,562000,1.45,Arizona
AR,24000,57,1368000,301000,1.42,1943000,2009,Arkansas;AR,1368000,301000,1.42,Arkansas
CA,355000,33,11715000,2109000,1.39,16284000,2009,California;CA,11715000,2109000,1.39,California
CO,28000,53,1484000,326000,1.43,2122000,2009,Colorado;CO,1484000,326000,1.43,Colorado
FL,170000,68,11560000,1618000,1.42,16415000,2009,Florida;FL,11560000,1618000,1.42,Florida
GA,65000,41,2665000,346000,1.47,3918000,2009,Georgia;GA,2665000,346000,1.47,Georgia
HI,10000,95,950000,323000,1.76,1672000,2009,Hawaii;HI,950000,323000,1.76,Hawaii
ID,103000,46,4738000,1706000,1.52,7202000,2009,Idaho;ID,4738000,1706000,1.52,Idaho
IL,8000,34,272000,57000,2.55,694000,2009,Illinois;IL,272000,57000,2.55,Illinois
IN,9000,32,288000,101000,2.02,582000,2009,Indiana;IN,288000,101000,2.02,Indiana
IA,26000,42,1092000,339000,1.6,1747000,2009,Iowa;IA,1092000,339000,1.6,Iowa
KS,9000,63,567000,164000,1.85,1049000,2009,Kansas;KS,567000,164000,1.85,Kansas
KY,5000,35,175000,25000,2.71,474000,2009,Kentucky;KY,175000,25000,2.71,Kentucky
LA,37000,103,3811000,610000,1.36,5183000,2009,Louisiana;LA,3811000,610000,1.36,Louisiana
ME,6000,50,300000,51000,1.95,585000,2009,Maine;ME,300000,51000,1.95,Maine
MI,66000,60,3960000,1505000,1.55,6138000,2009,Michigan;MI,3960000,1505000,1.55,Michigan
MN,122000,65,7930000,1427000,1.44,11419000,2009,Minnesota;MN,7930000,1427000,1.44,Minnesota
MS,14000,104,1456000,87000,1.32,1922000,2009,Mississippi;MS,1456000,87000,1.32,Mississippi
MO,11000,47,517000,57000,1.99,1029000,2009,Missouri;MO,517000,57000,1.99,Missouri
MT,146000,70,10220000,3577000,1.46,14921000,2009,Montana;MT,10220000,3577000,1.46,Montana
NE,48000,56,2688000,1102000,1.46,3924000,2009,Nebraska;NE,2688000,1102000,1.46,Nebraska
NJ,11000,32,352000,70000,2.36,831000,2009,New Jersey;NJ,352000,70000,2.36,New Jersey
NM,7000,60,420000,143000,1.59,668000,2009,New Mexico;NM,420000,143000,1.59,New Mexico
NY,45000,65,2925000,936000,1.93,5645000,2009,New York;NY,2925000,936000,1.93,New York
NC,11000,45,495000,84000,2.57,1272000,2009,North Carolina;NC,495000,84000,2.57,North Carolina
ND,450000,77,34650000,7623000,1.38,47817000,2009,North Dakota;ND,34650000,7623000,1.38,North Dakota
OH,11000,50,550000,132000,2.81,1546000,2009,Ohio;OH,550000,132000,2.81,Ohio
OR,55000,34,1870000,767000,1.54,2880000,2009,Oregon;OR,1870000,767000,1.54,Oregon
PA,21000,40,840000,319000,2.03,1705000,2009,Pennsylvania;PA,840000,319000,2.03,Pennsylvania
SD,270000,66,17820000,6237000,1.42,25304000,2009,South Dakota;SD,17820000,6237000,1.42,South Dakota
TN,7000,51,357000,86000,2.37,846000,2009,Tennessee;TN,357000,86000,2.37,Tennessee
TX,89000,63,5607000,1065000,1.39,7794000,2009,Texas;TX,5607000,1065000,1.39,Texas
UT,26000,38,988000,198000,1.46,1442000,2009,Utah;UT,988000,198000,1.46,Utah
VT,5000,49,245000,69000,2.01,492000,2009,Vermont;VT,245000,69000,2.01,Vermont
VA,6000,39,234000,56000,3.45,807000,2009,Virginia;VA,234000,56000,3.45,Virginia
WA,62000,44,2728000,1064000,1.58,4310000,2009,Washington;WA,2728000,1064000,1.58,Washington
WV,5000,37,185000,33000,2.6,481000,2009,West Virginia;WV,185000,33000,2.6,West Virginia
WI,63000,60,3780000,1588000,1.58,5972000,2009,Wisconsin;WI,3780000,1588000,1.58,Wisconsin
WY,37000,48,1776000,391000,1.43,2540000,2009,Wyoming;WY,1776000,391000,1.43,Wyoming
AL,9000,54,486000,73000,2.4,1166000,2010,Alabama;AL,486000,73000,2.4,Alabama
AZ,24000,77,1848000,665000,1.52,2809000,2010,Arizona;AZ,1848000,665000,1.52,Arizona
AR,25000,60,1500000,360000,1.47,2205000,2010,Arkansas;AR,1500000,360000,1.47,Arkansas
CA,410000,67,27470000,6318000,1.55,42579000,2010,California;CA,27470000,6318000,1.55,California
CO,34000,56,1904000,533000,1.52,2894000,2010,Colorado;CO,1904000,533000,1.52,Colorado
FL,200000,69,13800000,1794000,1.56,21528000,2010,Florida;FL,13800000,1794000,1.56,Florida
GA,55000,46,2530000,152000,1.67,4225000,2010,Georgia;GA,2530000,152000,1.67,Georgia
HI,10000,77,770000,239000,2.75,2118000,2010,Hawaii;HI,770000,239000,2.75,Hawaii
ID,97000,27,2619000,1179000,1.61,4217000,2010,Idaho;ID,2619000,1179000,1.61,Idaho
IL,9000,41,369000,92000,2.78,1026000,2010,Illinois;IL,369000,92000,2.78,Illinois
IN,10000,43,430000,151000,2.23,959000,2010,Indiana;IN,430000,151000,2.23,Indiana
IA,27000,49,1323000,463000,1.92,2540000,2010,Iowa;IA,1323000,463000,1.92,Iowa
KS,9000,52,468000,103000,2.02,945000,2010,Kansas;KS,468000,103000,2.02,Kansas
KY,5000,67,335000,67000,2.72,911000,2010,Kentucky;KY,335000,67000,2.72,Kentucky
LA,36000,80,2880000,288000,1.5,4320000,2010,Louisiana;LA,2880000,288000,1.5,Louisiana
ME,5000,41,205000,33000,2.05,420000,2010,Maine;ME,205000,33000,2.05,Maine
MI,71000,58,4118000,1524000,1.67,6877000,2010,Michigan;MI,4118000,1524000,1.67,Michigan
MN,128000,66,8448000,1774000,1.55,13094000,2010,Minnesota;MN,8448000,1774000,1.55,Minnesota
MS,16000,98,1568000,78000,1.44,2258000,2010,Mississippi;MS,1568000,78000,1.44,Mississippi
MO,11000,52,572000,92000,1.8,1030000,2010,Missouri;MO,572000,92000,1.8,Missouri
MT,157000,74,11618000,2905000,1.58,18356000,2010,Montana;MT,11618000,2905000,1.58,Montana
NE,41000,55,2255000,902000,1.51,3405000,2010,Nebraska;NE,2255000,902000,1.51,Nebraska
NJ,13000,35,455000,73000,1.9,865000,2010,New Jersey;NJ,455000,73000,1.9,New Jersey
NM,7000,66,462000,157000,1.58,730000,2010,New Mexico;NM,462000,157000,1.58,New Mexico
NY,45000,64,2880000,1123000,1.96,5645000,2010,New York;NY,2880000,1123000,1.96,New York
NC,13000,46,598000,144000,2.66,1591000,2010,North Carolina;NC,598000,144000,2.66,North Carolina
ND,510000,91,46410000,12995000,1.5,69615000,2010,North Dakota;ND,46410000,12995000,1.5,North Dakota
OH,18000,62,1116000,346000,2.28,2544000,2010,Ohio;OH,1116000,346000,2.28,Ohio
OR,59000,39,2301000,874000,1.63,3751000,2010,Oregon;OR,2301000,874000,1.63,Oregon
PA,30000,37,1110000,377000,2.13,2364000,2010,Pennsylvania;PA,1110000,377000,2.13,Pennsylvania
SD,265000,58,15370000,4765000,1.51,23209000,2010,South Dakota;SD,15370000,4765000,1.51,South Dakota
TN,8000,63,504000,106000,2.5,1260000,2010,Tennessee;TN,504000,106000,2.5,Tennessee
TX,100000,72,7200000,792000,1.51,10872000,2010,Texas;TX,7200000,792000,1.51,Texas
UT,26000,30,780000,195000,1.53,1193000,2010,Utah;UT,780000,195000,1.53,Utah
VT,4000,65,260000,73000,3.1,806000,2010,Vermont;VT,260000,73000,3.1,Vermont
VA,5000,37,185000,37000,3.32,614000,2010,Virginia;VA,185000,37000,3.32,Virginia
WA,71000,37,2627000,1077000,1.57,4124000,2010,Washington;WA,2627000,1077000,1.57,Washington
WV,5000,40,200000,40000,2.39,478000,2010,West Virginia;WV,200000,40000,2.39,West Virginia
WI,64000,64,4096000,1556000,1.68,6881000,2010,Wisconsin;WI,4096000,1556000,1.68,Wisconsin
WY,34000,36,1224000,282000,1.59,1946000,2010,Wyoming;WY,1224000,282000,1.59,Wyoming
AL,9000,50,450000,63000,2.51,1130000,2011,Alabama;AL,450000,63000,2.51,Alabama
AZ,23000,53,1219000,427000,1.55,1889000,2011,Arizona;AZ,1219000,427000,1.55,Arizona
AR,22000,64,1408000,239000,1.62,2281000,2011,Arkansas;AR,1408000,239000,1.62,Arkansas
CA,370000,48,17760000,3730000,1.65,29304000,2011,California;CA,17760000,3730000,1.65,California
CO,31000,55,1705000,443000,2,3410000,2011,Colorado;CO,1705000,443000,2,Colorado
FL,180000,61,10980000,988000,1.68,18446000,2011,Florida;FL,10980000,988000,1.68,Florida
GA,65000,43,2795000,196000,1.65,4612000,2011,Georgia;GA,2795000,196000,1.65,Georgia
HI,9000,74,666000,246000,3.65,2431000,2011,Hawaii;HI,666000,246000,3.65,Hawaii
ID,87000,36,3132000,1879000,1.78,5575000,2011,Idaho;ID,3132000,1879000,1.78,Idaho
IL,7000,50,350000,98000,3.9,1365000,2011,Illinois;IL,350000,98000,3.9,Illinois
IN,8000,51,408000,147000,2.14,873000,2011,Indiana;IN,408000,147000,2.14,Indiana
